MatchID,HomeTeamName,AwayTeamName,IsPitch,IsBench,IsStaff,Country,ID,OfficialName,OfficialSurname,ShortName,Role,JerseyNumber,IsGoalkeeper,JerseyName,IsCaptain,TacticX,TacticY,Numorder,IsBooked
2024442,Austria,North Macedonia,True,False,False,Austria,250056875,Daniel,Bachmann,Bachmann,goalkeepers,13.0,1.0,Bachmann,0.0,150.0,504.0,1.0,
2024442,Austria,North Macedonia,True,False,False,Austria,101177,Andreas,Ulmer,Ulmer,defenders,2.0,0.0,Ulmer,0.0,562.0,153.0,2.0,
2024442,Austria,North Macedonia,True,False,False,Austria,1909713,Aleksandar,Dragovic,Dragovic,defenders,3.0,0.0,Dragovic,0.0,345.0,737.0,3.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250020234,Martin,Hinteregger,Hinteregger,defenders,4.0,0.0,Hinteregger,0.0,370.0,317.0,4.0,
2024442,Austria,North Macedonia,True,False,False,Austria,1906540,David,Alaba,Alaba,defenders,8.0,0.0,Alaba,1.0,328.0,455.0,5.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250024349,Marcel,Sabitzer,Sabitzer,midfielders,9.0,0.0,Sabitzer,0.0,547.0,289.0,6.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250089289,Christoph,Baumgartner,Baumgartner,midfielders,19.0,0.0,Baumgartner,0.0,684.0,402.0,7.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250003976,Stefan,Lainer,Lainer,defenders,21.0,0.0,Lainer,0.0,501.0,859.0,8.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250065408,Xaver,Schlager,X. Schlager,midfielders,23.0,0.0,Xaver,0.0,469.0,500.0,9.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250065413,Konrad,Laimer,Laimer,midfielders,24.0,0.0,Laimer,0.0,552.0,679.0,10.0,
2024442,Austria,North Macedonia,True,False,False,Austria,250116789,Sasa,Kalajdzic,Kalajdzic,forwards,25.0,0.0,Kalajdzic,0.0,690.0,554.0,11.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250055899,Alexander,Schlager,A. Schlager,goalkeepers,1.0,1.0,Schlager,0.0,0.0,0.0,12.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250021810,Pavao,Pervan,Pervan,goalkeepers,12.0,1.0,Pervan,0.0,0.0,0.0,13.0,
2024442,Austria,North Macedonia,False,True,False,Austria,103354,Stefan,Ilsanker,Ilsanker,midfielders,6.0,0.0,Ilsanker,0.0,0.0,0.0,14.0,
2024442,Austria,North Macedonia,False,True,False,Austria,1903428,Marko,Arnautovic,Arnautovic,forwards,7.0,0.0,Arnautovic,0.0,698.0,467.0,15.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250041706,Florian,Grillitsch,Grillitsch,midfielders,10.0,0.0,Grillitsch,0.0,0.0,0.0,16.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250023832,Michael,Gregoritsch,Gregoritsch,forwards,11.0,0.0,Gregoritsch,0.0,683.0,529.0,17.0,
2024442,Austria,North Macedonia,False,True,False,Austria,98843,Julian,Baumgartlinger,Baumgartlinger,midfielders,14.0,0.0,Baumgartlinger,0.0,0.0,0.0,18.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250073627,Philipp,Lienhart,Lienhart,defenders,15.0,0.0,Lienhart,0.0,326.0,695.0,19.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250010552,Christopher,Trimmel,Trimmel,midfielders,16.0,0.0,Trimmel,0.0,0.0,0.0,20.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250024351,Louis,Schaub,Schaub,midfielders,17.0,0.0,Schaub,0.0,0.0,0.0,21.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250050403,Alessandro,Schöpf,Schöpf,midfielders,18.0,0.0,Schöpf,0.0,0.0,0.0,22.0,
2024442,Austria,North Macedonia,False,True,False,Austria,250052757,Valentino,Lazaro,Lazaro,midfielders,22.0,0.0,Lazaro,0.0,0.0,0.0,23.0,
2024442,Austria,North Macedonia,False,False,True,Germany,1291,Thomas,Kristl,,ACO,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250026111,Mario,Margreiter,,ADMIN,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Germany,11745,Franco,Foda,,CO,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250065423,Michael,Fiedler,,DOC,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250075634,Gerhard,Zallinger,,FTNCOA,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,57064,Robert,Almer,,GKCOA,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250075630,Jovo,Marjanovic,,KITMAN,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250075631,Christoph,Ogris,,MAS,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,57063,Jürgen,Säumel,,OTH,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Germany,250075632,Mike,Steverding,,PH,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,Austria,250075633,Michael,Vettorazzi,,PH,,,,,,,,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250014421,Stole,Dimitrievski,Dimitrievski,goalkeepers,1.0,1.0,Dimitrievski,0.0,900.0,510.0,1.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250005231,Arijan,Ademi,Ademi,midfielders,5.0,0.0,Ademi,0.0,500.0,508.0,2.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250022910,Visar,Musliu,Musliu,defenders,6.0,0.0,Musliu,0.0,655.0,345.0,3.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250028268,Ezgjan,Alioski,Alioski,midfielders,8.0,0.0,Alioski,0.0,520.0,121.0,4.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250039878,Aleksandar,Trajkovski,Trajkovski,forwards,9.0,0.0,Trajkovski,0.0,310.0,383.0,5.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,52148,Goran,Pandev,Pandev,forwards,10.0,0.0,Pandev,1.0,291.0,519.0,6.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250004363,Stefan,Ristovski,Ristovski,defenders,13.0,0.0,Ristovski,0.0,625.0,724.0,7.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250031588,Darko,Velkoski,D. Velkoski,defenders,14.0,0.0,D. Velkoski,0.0,657.0,537.0,8.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250043103,Boban,Nikolov,Nikolov,midfielders,16.0,0.0,NIKOLOV,0.0,510.0,862.0,9.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250064634,Enis,Bardi,Bardi,midfielders,17.0,0.0,Bardi,0.0,454.0,551.0,10.0,
2024442,Austria,North Macedonia,True,False,False,North Macedonia,250091841,Eljif,Elmas,Elmas,midfielders,21.0,0.0,Elmas,0.0,408.0,368.0,11.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250079552,Risto,Jankov,Jankov,goalkeepers,12.0,1.0,Jankov,0.0,1000.0,0.0,12.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250022908,Damjan,Siskovski,Siskovski,goalkeepers,22.0,1.0,SHISHKOVSKI,0.0,1000.0,0.0,13.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250055992,Egzon,Bejtulai,Bejtulai,defenders,2.0,0.0,Bejtullai,0.0,549.0,845.0,14.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,107972,Kire,Ristevski,Ristevski,defenders,4.0,0.0,Ristevski,0.0,1000.0,0.0,15.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,73471,Ivan,Trickovski,Trickovski,forwards,7.0,0.0,Trickovski,0.0,309.0,549.0,16.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250022169,Ferhan,Hasani,Hasani,midfielders,11.0,0.0,Hasani,0.0,1000.0,0.0,17.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250055403,Tihomir,Kostadinov,Kostadinov,midfielders,15.0,0.0,KOSTADINOV,0.0,469.0,650.0,18.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,96418,Krste,Velkoski,K. Velkoski,forwards,19.0,0.0,Velkoski,0.0,1000.0,0.0,19.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,107976,Stefan,Spirovski,Spirovski,midfielders,20.0,0.0,Spirovski,0.0,1000.0,0.0,20.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250031583,Daniel,Avramovski,Avramovski,forwards,24.0,0.0,Avramovski,0.0,1000.0,0.0,21.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250105582,Darko,Churlinov,Churlinov,midfielders,25.0,0.0,Churlinov,0.0,1000.0,0.0,22.0,
2024442,Austria,North Macedonia,False,True,False,North Macedonia,250072833,Milan,Ristovski,M. Ristovski,midfielders,26.0,0.0,Ristovski,0.0,331.0,473.0,23.0,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,48629,Milan,Ilievski,,ACO,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,52144,Bojan,Markovski,,ADMIN,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,30379,Igor,Angelovski,,CO,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,52141,Dancho,Masev,,DIR,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250073824,Aleksandar,Saveski,,DOC,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250112379,Borislav,Kalkovaliev,,DOC,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250099948,Ivan,Jovanovski,,FTNCOA,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,44303,Zoran,Micevski,,GKCOA,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250112111,Djengis,Redjepi,,OTH,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250072839,Angele,Milevski,,PH,,,,,,,,
2024442,Austria,North Macedonia,False,False,True,North Macedonia,250076920,Bojan,Canevski,,PH,,,,,,,,
2024486,Belgium,Italy,True,False,False,Belgium,250011668,Thibaut,Courtois,Courtois,goalkeepers,1.0,1.0,COURTOIS,0.0,90.0,490.0,1.0,
2024486,Belgium,Italy,True,False,False,Belgium,103333,Toby,Alderweireld,Alderweireld,defenders,2.0,0.0,Alderweireld,0.0,352.0,708.0,2.0,
2024486,Belgium,Italy,True,False,False,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3.0,0.0,Vermaelen,0.0,343.0,522.0,3.0,
2024486,Belgium,Italy,True,False,False,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5.0,0.0,Vertonghen,1.0,354.0,280.0,4.0,
2024486,Belgium,Italy,True,False,False,Belgium,103335,Axel,Witsel,Witsel,midfielders,6.0,0.0,Witsel,0.0,484.0,458.0,5.0,
2024486,Belgium,Italy,True,False,False,Belgium,250008901,Kevin,De Bruyne,De Bruyne,midfielders,7.0,0.0,De Bruyne,0.0,634.0,560.0,6.0,
2024486,Belgium,Italy,True,False,False,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8.0,0.0,Tielemans,0.0,477.0,609.0,7.0,
2024486,Belgium,Italy,True,False,False,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9.0,0.0,R. Lukaku,0.0,758.0,583.0,8.0,
2024486,Belgium,Italy,True,False,False,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15.0,0.0,Meunier,0.0,447.0,855.0,9.0,
2024486,Belgium,Italy,True,False,False,Belgium,250012551,Thorgan,Hazard,T. Hazard,midfielders,16.0,0.0,T. Hazard,0.0,489.0,322.0,10.0,
2024486,Belgium,Italy,True,False,False,Belgium,250113142,Jeremy,Doku,Doku,forwards,25.0,0.0,Doku,0.0,642.0,210.0,11.0,
2024486,Belgium,Italy,False,True,False,Belgium,250003912,Thomas,Kaminski,Kaminski,goalkeepers,12.0,1.0,Kaminski,0.0,0.0,0.0,12.0,
2024486,Belgium,Italy,False,True,False,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13.0,1.0,Sels,0.0,0.0,0.0,13.0,
2024486,Belgium,Italy,False,True,False,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4.0,0.0,Boyata,0.0,0.0,0.0,14.0,
2024486,Belgium,Italy,False,True,False,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11.0,0.0,CARRASCO,0.0,0.0,0.0,15.0,
2024486,Belgium,Italy,False,True,False,Belgium,250019924,Dries,Mertens,Mertens,forwards,14.0,0.0,Mertens,0.0,637.0,700.0,16.0,
2024486,Belgium,Italy,False,True,False,Belgium,250064362,Jason,Denayer,Denayer,defenders,18.0,0.0,Denayer,0.0,0.0,0.0,17.0,
2024486,Belgium,Italy,False,True,False,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19.0,0.0,Dendoncker,0.0,0.0,0.0,18.0,
2024486,Belgium,Italy,False,True,False,Belgium,1902165,Christian,Benteke,Benteke,forwards,20.0,0.0,Benteke,0.0,0.0,0.0,19.0,
2024486,Belgium,Italy,False,True,False,Belgium,250022315,Nacer,Chadli,Chadli,midfielders,22.0,0.0,Chadli,0.0,555.0,195.0,20.0,
2024486,Belgium,Italy,False,True,False,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23.0,0.0,Batshuayi,0.0,0.0,0.0,21.0,
2024486,Belgium,Italy,False,True,False,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24.0,0.0,Trossard,0.0,0.0,0.0,22.0,
2024486,Belgium,Italy,False,True,False,Belgium,250023003,Dennis,Praet,Praet,midfielders,26.0,0.0,Praet,0.0,506.0,300.0,23.0,
2024486,Belgium,Italy,False,False,True,Scotland,55522,Shaun,Maloney,,ACO,,,,,,,,
2024486,Belgium,Italy,False,False,True,Belgium,1902488,Piet,Erauw,,ADMIN,,,,,,,,
2024486,Belgium,Italy,False,False,True,Belgium,150415502,Erwin,Lemmens,,ADMIN,,,,,,,,
2024486,Belgium,Italy,False,False,True,Spain,250016130,Roberto,Martinez,,CO,,,,,,,,
2024486,Belgium,Italy,False,False,True,Belgium,250154901,Kristof,Sas,,DOC,,,,,,,,
2024486,Belgium,Italy,False,False,True,Wales,250123547,Richard,Evans,,FTNCOA,,,,,,,,
2024486,Belgium,Italy,False,False,True,Spain,250075949,Inaki,Vergara,,GKCOA,,,,,,,,
2024486,Belgium,Italy,False,False,True,Belgium,1902489,Guido,Van Onsem,,KITMAN,,,,,,,,
2024486,Belgium,Italy,False,False,True,France,24057,Thierry,Henry,,OTH,,,,,,,,
2024486,Belgium,Italy,False,False,True,Belgium,250082078,Geert,Neirynck,,PH,,,,,,,,
2024486,Belgium,Italy,False,False,True,England,250075930,Luke,Benstead,,STCOA,,,,,,,,
2024486,Belgium,Italy,True,False,False,Italy,250078922,Gianluigi,Donnarumma,G. Donnarumma,goalkeepers,21.0,1.0,DONNARUMMA,0.0,854.0,489.0,1.0,
2024486,Belgium,Italy,True,False,False,Italy,250064229,Giovanni,Di Lorenzo,Di Lorenzo,defenders,2.0,0.0,Di Lorenzo,0.0,605.0,818.0,2.0,
2024486,Belgium,Italy,True,False,False,Italy,59142,Giorgio,Chiellini,Chiellini,defenders,3.0,0.0,Chiellini,1.0,697.0,360.0,3.0,
2024486,Belgium,Italy,True,False,False,Italy,250020885,Leonardo,Spinazzola,Spinazzola,defenders,4.0,0.0,SPINAZZOLA,0.0,497.0,151.0,4.0,
2024486,Belgium,Italy,True,False,False,Italy,250006200,Marco,Verratti,Verratti,midfielders,6.0,0.0,VERRATTI,0.0,467.0,361.0,5.0,
2024486,Belgium,Italy,True,False,False,Italy,250067749,,Jorginho,Jorginho,midfielders,8.0,0.0,Jorginho,0.0,552.0,497.0,6.0,
2024486,Belgium,Italy,True,False,False,Italy,250026037,Lorenzo,Insigne,Insigne,forwards,10.0,0.0,Insigne,0.0,363.0,192.0,7.0,
2024486,Belgium,Italy,True,False,False,Italy,250090398,Federico,Chiesa,Chiesa,midfielders,14.0,0.0,Chiesa,0.0,349.0,732.0,8.0,
2024486,Belgium,Italy,True,False,False,Italy,250005254,Ciro,Immobile,Immobile,forwards,17.0,0.0,Immobile,0.0,294.0,468.0,9.0,
2024486,Belgium,Italy,True,False,False,Italy,250066739,Nicolò,Barella,Barella,midfielders,18.0,0.0,Barella,0.0,434.0,698.0,10.0,
2024486,Belgium,Italy,True,False,False,Italy,250017925,Leonardo,Bonucci,Bonucci,defenders,19.0,0.0,Bonucci,0.0,695.0,598.0,11.0,
2024486,Belgium,Italy,False,True,False,Italy,106737,Salvatore,Sirigu,Sirigu,goalkeepers,1.0,1.0,Sirigu,0.0,1000.0,0.0,12.0,
2024486,Belgium,Italy,False,True,False,Italy,250066753,Alex,Meret,Meret,goalkeepers,26.0,1.0,Meret,0.0,1000.0,0.0,13.0,
2024486,Belgium,Italy,False,True,False,Italy,250066747,Manuel,Locatelli,Locatelli,midfielders,5.0,0.0,LOCATELLI,0.0,1000.0,0.0,14.0,
2024486,Belgium,Italy,False,True,False,Italy,250050378,Andrea,Belotti,Belotti,forwards,9.0,0.0,Belotti,0.0,279.0,458.0,15.0,
2024486,Belgium,Italy,False,True,False,Italy,250058759,Domenico,Berardi,Berardi,forwards,11.0,0.0,Berardi,0.0,349.0,777.0,16.0,
2024486,Belgium,Italy,False,True,False,Italy,250121401,Matteo,Pessina,Pessina,midfielders,12.0,0.0,Pessina,0.0,1000.0,0.0,17.0,
2024486,Belgium,Italy,False,True,False,Italy,250100056,,Emerson,Emerson,defenders,13.0,0.0,Emerson,0.0,566.0,208.0,18.0,
2024486,Belgium,Italy,False,True,False,Italy,250052957,Francesco,Acerbi,Acerbi,defenders,15.0,0.0,Acerbi,0.0,1000.0,0.0,19.0,
2024486,Belgium,Italy,False,True,False,Italy,250041741,Bryan,Cristante,Cristante,midfielders,16.0,0.0,CRISTANTE,0.0,448.0,332.0,20.0,
2024486,Belgium,Italy,False,True,False,Italy,250061597,Federico,Bernardeschi,Bernardeschi,midfielders,20.0,0.0,Bernardeschi,0.0,1000.0,0.0,21.0,
2024486,Belgium,Italy,False,True,False,Italy,250091199,Alessandro,Bastoni,Bastoni,defenders,23.0,0.0,Bastoni,0.0,1000.0,0.0,22.0,
2024486,Belgium,Italy,False,True,False,Italy,250112488,Rafael,Tolói,Tolói,defenders,25.0,0.0,Tolói,0.0,640.0,630.0,23.0,
2024486,Belgium,Italy,False,False,True,Italy,422,Alberico,Evani,,ACO,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,150040534,Emiliano,Cozzi,,ADMIN,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,105,Roberto,Mancini,,CO,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,36652,Gabriele,Oriali,,DIR,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,2218035,Andrea,Ferretti,,DOC,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,250075971,Andrea,Scanavino,,FTNCOA,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,250126605,Massimo,Battara,,GKCOA,,,,,,,,
2024486,Belgium,Italy,False,False,True,,107,,,,OTH,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,250058775,Carmine,Costabile,,OTH,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,250057698,Emanuele,Randelli,,PH,,,,,,,,
2024486,Belgium,Italy,False,False,True,Italy,250064398,Fabio,Sannino,,PH,,,,,,,,
2024479,Belgium,Portugal,True,False,False,Belgium,250011668,Thibaut,Courtois,Courtois,goalkeepers,1.0,1.0,COURTOIS,0.0,96.0,488.0,1.0,
2024479,Belgium,Portugal,True,False,False,Belgium,103333,Toby,Alderweireld,Alderweireld,defenders,2.0,0.0,Alderweireld,0.0,355.0,709.0,2.0,
2024479,Belgium,Portugal,True,False,False,Belgium,71982,Thomas,Vermaelen,Vermaelen,defenders,3.0,0.0,Vermaelen,0.0,344.0,520.0,3.0,
2024479,Belgium,Portugal,True,False,False,Belgium,103704,Jan,Vertonghen,Vertonghen,defenders,5.0,0.0,Vertonghen,0.0,359.0,279.0,4.0,
2024479,Belgium,Portugal,True,False,False,Belgium,103335,Axel,Witsel,Witsel,midfielders,6.0,0.0,Witsel,0.0,488.0,451.0,5.0,
2024479,Belgium,Portugal,True,False,False,Belgium,250008901,Kevin,De Bruyne,De Bruyne,midfielders,7.0,0.0,De Bruyne,0.0,624.0,520.0,6.0,
2024479,Belgium,Portugal,True,False,False,Belgium,250064006,Youri,Tielemans,Tielemans,midfielders,8.0,0.0,Tielemans,0.0,484.0,566.0,7.0,
2024479,Belgium,Portugal,True,False,False,Belgium,250010802,Romelu,Lukaku,Lukaku,forwards,9.0,0.0,R. Lukaku,0.0,748.0,584.0,8.0,
2024479,Belgium,Portugal,True,False,False,Belgium,1902160,Eden,Hazard,E. Hazard,midfielders,10.0,0.0,E. Hazard,1.0,631.0,293.0,9.0,
2024479,Belgium,Portugal,True,False,False,Belgium,250029318,Thomas,Meunier,Meunier,defenders,15.0,0.0,Meunier,0.0,498.0,868.0,10.0,
2024479,Belgium,Portugal,True,False,False,Belgium,250012551,Thorgan,Hazard,T. Hazard,midfielders,16.0,0.0,T. Hazard,0.0,500.0,140.0,11.0,
2024479,Belgium,Portugal,False,True,False,Belgium,98078,Simon,Mignolet,Mignolet,goalkeepers,12.0,1.0,Mignolet,0.0,0.0,0.0,12.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250007046,Matz,Sels,Sels,goalkeepers,13.0,1.0,Sels,0.0,0.0,0.0,13.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250005255,Dedryck,Boyata,Boyata,defenders,4.0,0.0,Boyata,0.0,0.0,0.0,14.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250040959,Yannick,Carrasco,Carrasco,midfielders,11.0,0.0,CARRASCO,0.0,704.0,337.0,15.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250019924,Dries,Mertens,Mertens,forwards,14.0,0.0,Mertens,0.0,623.0,636.0,16.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250064362,Jason,Denayer,Denayer,defenders,18.0,0.0,Denayer,0.0,0.0,0.0,17.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250042602,Leander,Dendoncker,Dendoncker,midfielders,19.0,0.0,Dendoncker,0.0,0.0,0.0,18.0,
2024479,Belgium,Portugal,False,True,False,Belgium,1902165,Christian,Benteke,Benteke,forwards,20.0,0.0,Benteke,0.0,0.0,0.0,19.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250038932,Michy,Batshuayi,Batshuayi,forwards,23.0,0.0,Batshuayi,0.0,0.0,0.0,20.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250023009,Leandro,Trossard,Trossard,forwards,24.0,0.0,Trossard,0.0,0.0,0.0,21.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250113142,Jeremy,Doku,Doku,forwards,25.0,0.0,Doku,0.0,0.0,0.0,22.0,
2024479,Belgium,Portugal,False,True,False,Belgium,250023003,Dennis,Praet,Praet,midfielders,26.0,0.0,Praet,0.0,0.0,0.0,23.0,
2024479,Belgium,Portugal,False,False,True,Scotland,55522,Shaun,Maloney,,ACO,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Belgium,1902488,Piet,Erauw,,ADMIN,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Belgium,150415502,Erwin,Lemmens,,ADMIN,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Spain,250016130,Roberto,Martinez,,CO,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Belgium,250154901,Kristof,Sas,,DOC,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Wales,250123547,Richard,Evans,,FTNCOA,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Spain,250075949,Inaki,Vergara,,GKCOA,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Belgium,1902489,Guido,Van Onsem,,KITMAN,,,,,,,,
2024479,Belgium,Portugal,False,False,True,France,24057,Thierry,Henry,,OTH,,,,,,,,
2024479,Belgium,Portugal,False,False,True,Belgium,250082078,Geert,Neirynck,,PH,,,,,,,,
2024479,Belgium,Portugal,False,False,True,England,250075930,Luke,Benstead,,STCOA,,,,,,,,
2024479,Belgium,Portugal,True,False,False,Portugal,93443,,Rui Patrício,Rui Patrício,goalkeepers,1.0,1.0,R. Patrício,0.0,881.0,497.0,1.0,
2024479,Belgium,Portugal,True,False,False,Portugal,95417,,Pepe,Pepe,defenders,3.0,0.0,Pepe,0.0,644.0,616.0,2.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250058220,,Rúben Dias,Rúben Dias,defenders,4.0,0.0,Rúben,0.0,707.0,363.0,3.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250066156,Raphaël,Guerreiro,Guerreiro,defenders,5.0,0.0,Guerreiro,0.0,535.0,145.0,4.0,
2024479,Belgium,Portugal,True,False,False,Portugal,63706,Cristiano,Ronaldo,Ronaldo,forwards,7.0,0.0,Ronaldo,1.0,262.0,459.0,5.0,
2024479,Belgium,Portugal,True,False,False,Portugal,70098,,João Moutinho,João Moutinho,midfielders,8.0,0.0,J. Moutinho,0.0,439.0,590.0,6.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250059115,,Bernardo Silva,Bernardo Silva,midfielders,10.0,0.0,Bernardo,0.0,408.0,858.0,7.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250058218,,Renato Sanches,Renato Sanches,midfielders,16.0,0.0,R.SANCHES,0.0,453.0,390.0,8.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250081628,Diogo,Dalot,Dalot,defenders,20.0,0.0,DALOT,0.0,546.0,853.0,9.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250080471,,Diogo Jota,Diogo Jota,forwards,21.0,0.0,Diogo J.,0.0,369.0,214.0,10.0,
2024479,Belgium,Portugal,True,False,False,Portugal,250067295,,João Palhinha,João Palhinha,midfielders,26.0,0.0,J. Palhinha,0.0,556.0,491.0,11.0,
2024479,Belgium,Portugal,False,True,False,Portugal,1901643,Anthony,Lopes,Lopes,goalkeepers,12.0,1.0,Lopes,0.0,1000.0,0.0,12.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250062141,,Rui Silva,Rui Silva,goalkeepers,22.0,1.0,RUI SILVA,0.0,1000.0,0.0,13.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250086090,,Nélson Semedo,Nélson Semedo,defenders,2.0,0.0,Semedo,0.0,1000.0,0.0,14.0,
2024479,Belgium,Portugal,False,True,False,Portugal,101788,José,Fonte,Fonte,defenders,6.0,0.0,Fonte,0.0,1000.0,0.0,15.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250042521,,André Silva,André Silva,forwards,9.0,0.0,ANDRÉ SILVA,0.0,272.0,529.0,16.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250078886,,Bruno Fernandes,Bruno Fernandes,midfielders,11.0,0.0,B. FERNANDES,0.0,489.0,681.0,17.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250014528,,Danilo,Danilo,midfielders,13.0,0.0,DANILO,0.0,734.0,555.0,18.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250055271,,Rúben Neves,Rúben Neves,midfielders,18.0,0.0,Neves,0.0,1000.0,0.0,19.0,
2024479,Belgium,Portugal,False,True,False,Portugal,250143328,,Pedro Gonçalves,Pedro Gonçalves,midfielders,19.0,0.0,Pedro G.,0.0,1000.0,0.0,20.0,
